121,2022-09-01 08:41:50.1466667,65,2022-09-12 13:10:33.3100000,65,64,Bigbox Jenna Alimorom,,MDC COG1-Arca,,NULL,
122,2022-09-01 08:42:48.8800000,65,2022-09-12 13:12:19.9000000,65,64,Cascades Jancent Reyno,,MDC COG1-Arca,,NULL,
123,2022-09-01 08:42:59.3966667,65,2022-09-12 13:13:47.2766667,65,64,Cerillo Jenna Alimorom,,MDC COG1-Arca,,NULL,
124,2022-09-01 08:43:08.6400000,65,2022-09-12 13:14:48.4300000,65,64,East Block Jenna Alimorom,,MDC COG1-Arca,,NULL,
125,2022-09-01 08:43:15.7600000,65,2022-09-12 13:15:22.0733333,65,64,East Nature Jenna Alimorom,,MDC COG1-Arca,,NULL,
126,2022-09-01 08:43:25.5066667,65,2022-09-12 13:15:58.2933333,65,64," Arca Land Devt Jancent Reyno",,MDC COG1-Arca,,NULL,
127,2022-09-01 08:43:34.2033333,65,2022-09-12 13:16:24.4866667,65,64,Lepanto Joeffrey Dizon,,MDC COG1-Arca,,NULL,
128,2022-09-01 08:43:47.8166667,65,2022-09-12 13:23:12.8366667,65,64,Project Lima Henry Bardiguel,,MDC COG1-Arca,,NULL,
129,2022-09-01 08:43:58.6600000,65,2022-09-12 13:23:37.8566667,65,64,San Felix Joeffrey Dizon,,MDC COG1-Arca,,NULL,
130,2022-09-01 08:44:37.5000000,65,2022-09-12 13:24:06.8300000,65,64,Serin Jenna Alimorom,,MDC COG1-Arca,,NULL,
131,2022-09-01 08:44:46.3100000,65,2022-09-12 13:05:58.1300000,65,64,Andacillo Jenna Alimorom,,MDC COG1-Arca,,NULL,
132,2022-09-01 08:45:05.0533333,65,2022-09-12 13:23:52.3166667,65,64,Seda Nuvali Jenna Alimorom,,MDC COG1-Arca,,NULL,
133,2022-09-01 08:45:14.4633333,65,2022-09-12 13:24:33.6666667,65,64,SLMG Jenna Alimorom,,MDC COG1-Arca,,NULL,
134,2022-09-01 08:45:20.7766667,65,2022-09-12 13:24:52.2766667,65,64,Tryne Jancent Reyno,,MDC COG1-Arca,,NULL,
135,2022-09-01 08:45:26.8366667,65,2022-09-12 13:25:34.1600000,65,64,Veranda Janrey Lagare,,MDC COG1-Arca,,NULL,
136,2022-09-01 08:45:36.7600000,65,2022-09-12 13:25:52.9400000,65,64,Vireo Janrey Lagare,,MDC COG1-Arca,,NULL,
137,2022-09-01 08:48:40.9666667,65,2022-09-12 14:09:01.6600000,65,64,Calawis Therese Belmonte,,MDC COG1-BGC,,NULL,
138,2022-09-01 08:48:49.7000000,65,2022-09-12 14:09:15.2266667,65,64,EGP Justin Dizon,,MDC COG1-BGC,,NULL,
139,2022-09-01 08:49:00.2833333,65,2022-09-12 14:09:52.7566667,65,64,Project Force Tin Gaupo,,MDC COG1-BGC,,NULL,
140,2022-09-01 08:49:19.1733333,65,2022-09-12 14:20:47.8200000,65,64,Verve Princess Abina,,MDC COG1-BGC,,NULL,
141,2022-09-01 08:52:24.8300000,65,2022-09-12 14:11:35.8666667,65,64,WGP Tine Vicera/Melissa Caba,,MDC COG1-BGC,,NULL,
142,2022-09-01 08:54:28.4833333,65,2022-09-12 13:32:43.4000000,65,64,Amaia Alabang - BP Riza Signar,,MDC Buildplus,,NULL,
143,2022-09-01 08:54:42.2933333,65,2022-09-12 13:32:55.8100000,65,64,Amaia Scapes - BP Joeven Calachan,,MDC Buildplus,,NULL,
144,2022-09-01 08:54:59.8633333,65,2022-09-12 13:36:54.6133333,65,64,The Junction Place - BP Joeven Calachan,,MDC Buildplus,,NULL,
145,2022-09-01 08:55:15.6900000,65,2022-09-12 13:33:06.7466667,65,64,Amaia Skies Shaw - BP Jenna Doctolero,,MDC Buildplus,,NULL,
146,2022-09-01 08:55:28.0333333,65,2022-09-12 13:33:19.3200000,65,64,Avida Southpoint - BP Divine Sagum,,MDC Buildplus,,NULL,
147,2022-09-01 08:55:40.8333333,65,2022-09-12 13:33:32.0100000,65,64,Garden Tower - BP Divine Sagum,,MDC Buildplus,,NULL,
148,2022-09-01 08:55:48.8166667,65,2022-09-12 13:33:45.8833333,65,64,Lightsaber - BP Tin Gaupo,,MDC Buildplus,,NULL,
149,2022-09-01 08:56:07.4166667,65,2022-09-12 13:34:34.6966667,65,64,OAA - BP Divine Sagum,,MDC Buildplus,,NULL,
150,2022-09-01 08:56:16.3666667,65,2022-09-12 13:34:54.2666667,65,64,Parklinks - BP Reden Jimenez,,MDC Buildplus,,NULL,
151,2022-09-01 08:56:24.2566667,65,2022-09-12 13:35:28.4333333,65,64,PCT - BP Jecilyn Espenido,,MDC Buildplus,,NULL,
152,2022-09-01 08:56:38.8900000,65,2022-09-12 13:36:21.6433333,65,64,Portico - BP Ginnette Bondoc,,MDC Buildplus,,NULL,
153,2022-09-01 08:56:51.2666667,65,2022-09-12 13:34:20.2000000,65,64,NLOC Sola - BP Joeven Calachan,,MDC Buildplus,,NULL,
154,2022-09-01 08:57:08.2000000,65,2022-09-12 13:37:13.7366667,65,64,Turf - BP Therese Belmonte,,MDC Buildplus,,NULL,
155,2022-09-01 08:57:22.9100000,65,2022-09-12 13:38:10.1900000,65,64,WGP - BP Christine Vicera,,MDC Buildplus,,NULL,
156,2022-09-01 08:57:34.3300000,65,2022-09-12 13:36:36.0033333,65,64,Riomonte - BP Jenna Alimorom,,MDC Buildplus,,NULL,
157,2022-09-01 09:49:51.4666667,65,2022-09-12 14:27:19.1300000,65,64,Alveo Highpark Gem Omamalin,,MDC COG2,,NULL," "
158,2022-09-01 09:50:04.7800000,65,2022-09-12 14:28:51.3166667,65,64,Alviera Fernando Abong,,MDC COG2,,NULL,
159,2022-09-01 09:50:16.6400000,65,2022-09-12 14:29:06.5400000,65,64,Anvaya Project Raquel Reyes,,MDC COG2,,NULL,
160,2022-09-01 09:50:25.2900000,65,2022-09-12 14:36:38.5533333,65,64,Avida Sola Jeamelee Abayon,,MDC COG2,,NULL,
161,2022-09-01 09:51:02.6133333,65,2022-09-12 14:36:53.3533333,65,64,Cloverleaf Norgene Sumil,,MDC COG2,,NULL,
162,2022-09-01 09:51:13.7800000,65,2022-09-12 14:37:05.8266667,65,64,Crescendo Raquel Reyes,,MDC COG2,,NULL,
163,2022-09-01 09:51:27.9900000,65,2022-09-12 14:37:18.6566667,65,64,Google Upgrade Jeamelee Abayon,,MDC COG2,,NULL,
164,2022-09-01 09:53:10.0600000,65,2022-09-12 14:37:46.0766667,65,64,Land Devt Alex Solomon,,MDC COG2,,NULL,
165,2022-09-01 10:09:04.5900000,65,2022-09-12 14:38:13.1300000,65,64,NTLP-TME Jeamelee Abayon,,MDC COG2,,NULL,
166,2022-09-01 10:09:14.2766667,65,2022-09-12 14:38:27.5566667,65,64,Orean Place Shiela Tavara,,MDC COG2,,NULL,
167,2022-09-01 10:09:22.5366667,65,2022-09-12 14:38:39.9233333,65,64,OVP Alex Solomon,,MDC COG2,,NULL,
168,2022-09-01 10:09:30.4866667,65,2022-09-12 14:38:52.1466667,65,64,Parklinks Alex Solomon,,MDC COG2,,NULL,
169,2022-09-01 10:09:38.9100000,65,2022-09-12 14:39:04.6100000,65,64,Portico Ginette Bondoc,,MDC COG2,,NULL,
170,2022-09-01 10:10:31.1033333,65,2022-09-12 14:38:01.9800000,65,64,Manila Bay Rizza Signar,,MDC COG2,,NULL,
171,2022-09-01 10:12:08.0800000,65,2022-09-12 14:57:31.3633333,65,64,Ardane Marian Cantos,,MDC COG3-Alabang,,NULL,
172,2022-09-01 10:12:20.8666667,65,2022-09-12 14:59:01.7033333,65,64,Evo City Ryan Rocas,,MDC COG3-Alabang,,NULL,
173,2022-09-01 10:12:31.2133333,65,2022-09-12 15:00:33.9500000,65,64,LRT1 Project Zenen Paquiao,,MDC COG3-Alabang,,NULL,
174,2022-09-01 10:12:39.7700000,65,2022-09-12 15:00:43.5000000,65,64,Techno Park Ryan Rocas,,MDC COG3-Alabang,,NULL,
175,2022-09-01 10:12:48.2133333,65,2022-09-12 15:00:53.6000000,65,64,Vermosa Joeffrey Dizon,,MDC COG3-Alabang,,NULL,
176,2022-09-01 10:20:47.2266667,65,2022-09-12 14:41:23.1466667,65,64,Amaia Avenida Ralph Flores,,MDC COG3-Makati,,NULL,
177,2022-09-01 10:20:56.0466667,65,2022-09-12 14:44:17.5333333,65,64,Asten Jen Separa,,MDC COG3-Makati,,NULL,
178,2022-09-01 10:21:03.4566667,65,2022-09-12 14:44:28.7700000,65,64,ATG Jen Separa,,MDC COG3-Makati,,NULL,
179,2022-09-01 10:21:15.2400000,65,2022-09-12 14:44:41.1066667,65,64,Avida Southpoint Roy Fernandez,,MDC COG3-Makati,,NULL,
180,2022-09-01 10:21:23.9600000,65,2022-09-12 14:44:54.7733333,65,64,Callisto Ajay Adriano,,MDC COG3-Makati,,NULL,
181,2022-09-01 10:21:31.5966667,65,2022-09-12 14:45:06.7133333,65,64,Gentry Meljoy Austria,,MDC COG3-Makati,,NULL,
182,2022-09-01 10:21:43.0000000,65,2022-09-12 14:45:36.2566667,65,64,Glorietta Refresh Ralph Flores,,MDC COG3-Makati,,NULL,
183,2022-09-01 10:21:55.0600000,65,2022-09-12 14:45:23.8700000,65,64,Garden Tower Jeff Attagao,,MDC COG3-Makati,,NULL,
184,2022-09-01 10:22:05.6500000,65,2022-09-12 14:47:43.3800000,65,64,Mergent Residences Janndelson Ginete,,MDC COG3-Makati,,NULL,
185,2022-09-01 10:22:14.8000000,65,2022-09-12 14:48:38.8566667,65,64,OAA Roland Agoo,,MDC COG3-Makati,,NULL,
186,2022-09-01 10:22:42.1533333,65,2022-09-12 14:48:53.2233333,65,64,Parkfords Roy Fernandez,,MDC COG3-Makati,,NULL,
187,2022-09-01 10:22:49.2933333,65,2022-09-12 14:49:27.2433333,65,64,PCT Meann Sibunga,,MDC COG3-Makati,,NULL,
188,2022-09-01 10:22:56.6166667,65,2022-09-12 14:49:09.9800000,65,64,Solstice Janndelson Ginete,,MDC COG3-Makati,,NULL,
189,2022-09-01 10:23:03.8333333,65,2022-09-12 14:52:19.0966667,65,64,Stiles Joy Gripo,,MDC COG3-Makati,,NULL,
190,2022-09-01 10:23:39.5500000,65,2022-09-12 14:56:21.4600000,65,64,TRT Gillean Mejares,,MDC COG3-Makati,,NULL,
191,2022-09-01 10:23:50.2000000,65,2022-09-12 14:44:06.8866667,65,64,Astela Tower Joy Gripo,,MDC COG3-Makati,,NULL,
192,2022-09-09 09:27:51.1500000,64,2022-09-12 13:03:03.6866667,65,64,Viento Zenen Pacquiao,,MDC COG3-Alabang,,NULL," "
193,2022-09-09 09:30:51.9133333,64,2022-09-09 09:30:51.9133333,64,64,Build Plus Zenen Pacquiao,,"MDC ",,NULL," "
194,2022-09-12 13:07:19.8900000,65,2022-09-12 13:07:19.8900000,65,64,Arborlanes Erickson Mondonedo,,MDC COG1-Arca,,NULL," "
195,2022-09-12 13:13:27.7166667,65,2022-09-12 13:25:24.0466667,65,64,Cascades Janrey Lagare,,MDC COG1-Arca,,NULL,
196,2022-09-12 13:26:31.3800000,65,2022-09-12 13:26:31.3800000,65,64,Vireo Ron Del Rosario,,MDC COG1-Arca,,NULL,
197,2022-09-12 13:35:48.6133333,65,2022-09-12 13:35:58.4466667,65,64,PCT - BP Mark Sagun,,MDC Buildplus,,NULL," "
198,2022-09-12 13:38:30.2633333,65,2022-09-12 13:39:14.2800000,65,64,WGP - BP Melissa Caba,,MDC Buildplus,,NULL,
199,2022-09-12 13:38:46.7933333,65,2022-09-29 15:56:40.2133333,65,64,WGP - BP Patrick Henry Teves,,MDC Buildplus,,NULL,
200,2022-09-12 13:41:53.8066667,65,2022-09-12 13:41:53.8066667,65,64,Manila Bay - BP Rizza Signar,,MDC Buildplus,,NULL," "
201,2022-09-12 14:09:38.5233333,65,2022-09-12 14:09:38.5233333,65,64,EGP Ella Casin,,MDC COG1-BGC,,NULL," "
202,2022-09-12 14:41:41.5433333,65,2022-09-12 14:41:41.5433333,65,64,Amaia Avenida Gelzy Ordiales,,MDC COG3-Makati,,NULL,
203,2022-09-12 14:49:39.2300000,65,2022-09-12 14:49:39.2300000,65,64,PCT Mark Sagum,,MDC COG3-Makati,,NULL,
204,2022-09-12 14:52:03.8233333,65,2022-09-12 14:52:03.8233333,65,64,PCT Gillean Mejares,,MDC COG3-Makati,,NULL,
205,2022-09-12 14:58:41.7033333,65,2022-09-12 14:58:41.7033333,65,64,Ardane Henry Berdiguel,,MDC COG3-Alabang,,NULL,
206,2022-09-12 15:01:22.3166667,65,2022-09-12 15:01:22.3166667,65,64,Newton Joeffrey Dizon,,MDC COG3-Alabang,,NULL,
207,2022-09-12 15:10:05.2400000,65,2022-09-14 15:31:38.9766667,65,64,LRT Zenen Paquiao,,MDC COG3-Alabang,,NULL,
208,2022-09-19 14:13:13.4400000,65,2022-09-19 14:13:13.4400000,65,64,OAA - BP Divine Sagum 3838,,MDC Buildplus,,NULL," "
209,2022-09-19 14:13:42.8933333,65,2022-09-29 15:56:22.6033333,65,64,OAA - BP Divine Sagum 3846,,MDC Buildplus,,NULL,
210,2022-09-20 14:34:27.9533333,65,2022-09-29 15:56:11.7000000,65,64,Parklinks - BP Joeven Calachan,,MDC Buildplus,,NULL," "
211,2022-09-21 09:02:59.1233333,65,2022-09-29 15:56:02.2533333,65,64,Verge - BP Sharmaine Ballesteros,,MDC Buildplus,,NULL," "
212,2022-10-06 09:14:49.3466667,67,2022-10-06 09:14:49.3466667,67,64,PLDT - Jenna Alimorom,,MDC COG3-Alabang,,NULL," "
213,2022-10-11 15:46:29.9200000,65,2022-10-11 16:01:36.8700000,65,64,Lightsaber - BP  Rene Calangian,,MDC Buildplus,,NULL," "
214,2022-10-11 15:57:31.5166667,65,2022-10-11 15:57:31.5166667,65,64,OAA - BP Divine Sagum 1950,,MDC Buildplus,,NULL," "
215,2022-10-11 16:01:01.0600000,65,2022-10-11 16:01:01.0600000,65,64,WGP - BP Rene Calangian,,MDC Buildplus,,NULL," "
216,2022-10-17 15:33:26.4900000,67,2022-10-17 15:35:03.9400000,67,64,Mondia Jenna Alimorom,,MDC COG1-Arca,,NULL," "
217,2023-01-09 22:55:50.0533333,70,2023-01-09 22:55:50.0533333,70,70,aada,,,,NULL," "
218,2023-02-14 14:27:50.5200000,36,2023-02-14 14:32:42.5466667,36,35,SM BATAAN," BATA",SM Outlet,LERMA ST. IBAYAO 2100 CITY OF BALANGA (CAPITAL) BATAAN,NULL," 09173022556 /kimberly.m.porciuncula@smretail.com display mar  27-apr 1"
219,2023-02-16 10:43:29.6633333,45,2023-02-16 11:50:01.2600000,45,35,SM MARILAO,MARIL,SM Outlet,"MacArthur Highway,Brgy Ibayo, Marilao, Bulacan,",NULL," 09173022556 /kimberly.m.porciuncula@smretail.com"
220,2023-02-16 10:59:02.0133333,45,2023-11-04 14:32:22.7933333,45,35,SM CONSOLACION,CONSOL,SM Outlet,"Rizal Avenue (Cebu North Road), Brgy. Lamac, Consolacion, Cebu, Philippines",NULL,CP#:09338757612 (032)260-0010 to 11 sco.mssc.consolacion@smretail.com
221,2023-02-16 11:07:11.9533333,45,2023-02-16 11:49:41.2533333,45,35,SM SORSOGON,SORS,SM Outlet,"Maharlika Highway, Barangay Balogo, East District, 4700 Sorsogon City,  Philippines",NULL,09161509350 MONETT C. SERAFICO  email: monett.c.serafico@smretail.com
222,2023-02-16 11:15:56.7400000,45,2023-02-16 11:15:56.7400000,45,35,SM TELABASTAGAN,TELA,SM Outlet,"MAC ARTHUR HIGHWAY, BRGY. TELABASTAGAN, CITY OF SAN FERNANDO, PAMPANGA PHILIPPINES",NULL,09173022556 kimberly m. porciuncula Email: kimberly.m.porciuncula@smretail.com
223,2023-02-16 11:23:08.5966667,45,2023-02-16 11:40:34.2600000,45,35,SM CENTRAL OLONGAPO,CENTRAL,SM Outlet,"Rizal Avenue, Barangay East Tapinac, 2200 Olongapo City, Zambales Philippines",NULL,09493004499 GIOVERNI R. AQUINO EMAIL: gioverni.r.aquino@smretail.com (047)602-0256
224,2023-02-16 11:32:02.9900000,45,2023-02-16 11:32:02.9900000,45,35,"SM SAN FERNANDO ",SAN FERN,SM Outlet,"V. Tomico Street cor. Consunji Street, Downtown Heritage District, Sto. Rosario, City of San Fernando, Pampanga",NULL,09173022556 kimberly m. porciuncula Email: kimberly.m.porciuncula@smretail.com
225,2023-04-15 15:43:41.9766667,48,2023-04-15 15:43:41.9766667,48,48,WAREHOUSE,,,,NULL," "
226,2023-06-20 15:35:30.2166667,45,2023-06-21 08:25:07.1833333,36,35,SM STO. TOMAS,STO TOMAS,SM Outlet,SM City Sto.Tomas Maharlika Highway San Bartolome 4234 Santo Tomas Batangas,NULL," 09161509350 MONETT C. SERAFICO email: monett.c.serafico@smretail.com"
227,2024-01-17 16:29:17.2666667,36,2024-04-03 09:57:00.2566667,36,35,SM CALOOCAN DEPARO,DEPARO,SM Outlet,"Deparo Road, Barangay 171, Zone 15, District 1, Bagumbong 1421 Caloocan City",NULL,Mobile: 09233619311 Email Address: cherrielynn.c.dino@smretail.com
228,2024-06-06 11:08:26.7333333,36,2024-06-07 09:27:42.5600000,36,35,SM JMALL MANDAUE,JMALL,SM Outlet,"A.S. FORTUNA COR. ALBANO ST. BAKILID MANDAUE CITY,CEBU 6014",NULL," 09171359217 melsa.y.lopez@smretail.com"
229,2024-08-21 09:40:27.1933333,45,2025-03-18 09:57:24.4000000,36,35,SM LAOAG,LAOAG,SM Outlet,"SM City Laoag Airport Road, Barangay 51-B Nangalisan West, 2900 Laoag City, Ilocos Norte Philippines",NULL," Ms. Ana Mingarine - 0917-135-9549 email add:sco.nwmbci.urd@smretail.com"
230,2024-11-11 16:21:29.2533333,41,2024-11-11 18:28:27.7566667,36,35,MEGATRADE HALL,MGTORT,SM Outlet,Mandaluyong City,NULL," "
231,2024-11-22 09:14:51.1933333,36,2024-11-22 09:19:17.1566667,36,35,SM CDO UPTOWN,UPCDO,SM Outlet,"SM CITY CAGAYAN CARMEN, CAGAYAN DE ORO CITY (CAPITAL) MISAMIS ORIENTAL PHILIPPINES 9000",NULL," Email: sheilamarie.a.uy@smretail.com Contact #: 09171390078"
232,2024-11-22 13:14:50.3666667,41,2024-11-22 14:44:35.1033333,36,35,MEGATRADE MOA,MGT MOA,SM Outlet,SM Mall of Asia JW Diokno Blvd CBP-1A Pasay City 1300,NULL," "
233,2025-07-23 08:15:11.9700000,36,2025-07-23 08:18:43.0866667,36,35,SM LA UNION,LA UNION,SM Outlet,"Brgy. Biday, San Fernando, La Union",NULL," Rica Casilla 0960 104 5960 sco.nwmbci.ho@smretail.com"
